company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years,sector,geography,team_size_category,post_2008,years_since_founding,decade,vc_x_post2008,log_time_years
Portola Pharmaceuticals Inc,2003,1,2011-11-21,2013-05-21,IPO,Jay_Ritter,,,,2011-11-21,2013-05-21,1,1.497604380561259,Other,Unknown,Unknown,0,21,2000,0,0.915332024685748
ChannelAdvisor Corp,2001,1,2004-01-22,2013-05-22,IPO,Jay_Ritter,,,,2004-01-22,2013-05-22,1,9.3305954825462,Other,Unknown,Unknown,0,23,2000,0,2.3351099274087286
First Trust Intermediate,2013,0,2013-01-01,2013-05-23,IPO,Jay_Ritter,,,,2013-01-01,2013-05-23,1,0.3887748117727584,Other,Unknown,Unknown,1,11,2010,0,0.3284219280751153
Flaherty & Crumrine Dynamic,2012,0,2013-01-01,2013-05-23,IPO,Jay_Ritter,,,,2013-01-01,2013-05-23,1,0.3887748117727584,Other,Unknown,Unknown,1,12,2010,0,0.3284219280751153
Ivy High Income Opportunities,2013,0,2013-01-01,2013-05-28,IPO,Jay_Ritter,,,,2013-01-01,2013-05-28,1,0.4024640657084189,Other,Unknown,Unknown,1,11,2010,0,0.3382307364882003
Epizyme Inc,2007,1,2009-10-07,2013-05-30,IPO,Jay_Ritter,,,,2009-10-07,2013-05-30,1,3.6440793976728263,Other,Unknown,Unknown,0,17,2000,0,1.53559316051827
LightInTheBox Hldg Co Ltd,2007,1,2008-01-01,2013-06-05,IPO,Jay_Ritter,,,,2008-01-01,2013-06-05,1,5.426420260095825,Other,Unknown,Unknown,0,17,2000,0,1.860417658507848
RCS Capital Corp,2008,0,2009-01-01,2013-06-05,IPO,Jay_Ritter,,,,2009-01-01,2013-06-05,1,4.424366872005476,Other,Unknown,Unknown,0,16,2000,0,1.6909011869947819
Textura Corp,2004,0,2013-02-14,2013-06-06,IPO,Jay_Ritter,,,,2013-02-14,2013-06-06,1,0.3066392881587953,Other,Unknown,Unknown,0,20,2000,0,0.2674584119750481
Gigamon Inc,2004,1,2010-02-03,2013-06-11,IPO,Jay_Ritter,,,,2010-02-03,2013-06-11,1,3.351129363449692,Other,Unknown,Unknown,0,20,2000,0,1.4704354351857092
PTC Therapeutics Inc,1998,1,2005-11-10,2013-06-19,IPO,Jay_Ritter,,,,2005-11-10,2013-06-19,1,7.605749486652978,Other,Unknown,Unknown,0,26,1990,0,2.1524305248424818
Truett-Hurst Inc,2007,0,2008-01-01,2013-06-19,IPO,Jay_Ritter,,,,2008-01-01,2013-06-19,1,5.464750171115674,Other,Unknown,Unknown,0,17,2000,0,1.8663643681849105
Gogo Inc,2008,1,2012-06-25,2013-06-20,IPO,Jay_Ritter,,,,2012-06-25,2013-06-20,1,0.9856262833675564,Other,Unknown,Unknown,0,16,2000,0,0.6859343723707045
ClearBridge American Energy,2013,0,2013-01-01,2013-06-25,IPO,Jay_Ritter,,,,2013-01-01,2013-06-25,1,0.4791238877481177,Other,Unknown,Unknown,1,11,2010,0,0.3914499447561865
Eaton Vance Floating-Rate,2013,0,2013-01-01,2013-06-25,IPO,Jay_Ritter,,,,2013-01-01,2013-06-25,1,0.4791238877481177,Other,Unknown,Unknown,1,11,2010,0,0.3914499447561865
Esperion Therapeutics Inc,1998,1,2008-05-01,2013-06-25,IPO,Jay_Ritter,,,,2008-05-01,2013-06-25,1,5.149897330595483,Other,Unknown,Unknown,0,26,1990,0,1.8164353874669599
Luxoft Holding Inc,2000,0,2001-01-01,2013-06-25,IPO,Jay_Ritter,,,,2001-01-01,2013-06-25,1,12.479123887748118,Other,Unknown,Unknown,0,24,2000,0,2.601142109881497
NanoString Technologies Inc,2003,1,2007-06-26,2013-06-25,IPO,Jay_Ritter,,,,2007-06-26,2013-06-25,1,5.9986310746064335,Other,Unknown,Unknown,0,21,2000,0,1.945714569160303
Principal Real Estate Income F,2012,0,2013-01-01,2013-06-25,IPO,Jay_Ritter,,,,2013-01-01,2013-06-25,1,0.4791238877481177,Other,Unknown,Unknown,1,12,2010,0,0.3914499447561865
Aratana Therapeutics Inc,2010,1,2011-01-07,2013-06-26,IPO,Jay_Ritter,,,,2011-01-07,2013-06-26,1,2.4668035592060233,Other,Unknown,Unknown,1,14,2010,1,1.2432330049320843
Guggenheim Credit Allocation,2012,0,2013-01-01,2013-06-26,IPO,Jay_Ritter,,,,2013-01-01,2013-06-26,1,0.4818617385352498,Other,Unknown,Unknown,1,12,2010,0,0.3932992286858907
Medworth Acquisition Corp,2013,0,2013-01-01,2013-06-26,IPO,Jay_Ritter,,,,2013-01-01,2013-06-26,1,0.4818617385352498,Other,Unknown,Unknown,1,11,2010,0,0.3932992286858907
Nuveen Flexible Invest Inc Fd,2013,0,2013-01-01,2013-06-26,IPO,Jay_Ritter,,,,2013-01-01,2013-06-26,1,0.4818617385352498,Other,Unknown,Unknown,1,11,2010,0,0.3932992286858907
Silvercrest Asset Management,2002,0,2003-01-01,2013-06-26,IPO,Jay_Ritter,,,,2003-01-01,2013-06-26,1,10.483230663928817,Other,Unknown,Unknown,0,22,2000,0,2.440887768019701
Tremor Video Inc,2005,1,2006-03-01,2013-06-26,IPO,Jay_Ritter,,,,2006-03-01,2013-06-26,1,7.321013004791239,Other,Unknown,Unknown,0,19,2000,0,2.1187840028050946
Prosensa Holding BV,1997,0,1998-01-01,2013-06-27,IPO,Jay_Ritter,,,,1998-01-01,2013-06-27,1,15.485284052019164,Other,Unknown,Unknown,0,27,1990,0,2.8024681073136217
Noodles & Co,1995,0,2009-03-01,2013-06-28,IPO,Jay_Ritter,,,,2009-03-01,2013-06-28,1,4.32580424366872,Other,Unknown,Unknown,0,29,1990,0,1.6725637318662305
Fifth Street Senior Floating,2013,0,2013-01-01,2013-07-11,IPO,Jay_Ritter,,,,2013-01-01,2013-07-11,1,0.5229295003422314,Other,Unknown,Unknown,1,11,2010,0,0.42063578284964115
OncoMed Pharmaceuticals Inc,2004,1,2008-11-04,2013-07-17,IPO,Jay_Ritter,,,,2008-11-04,2013-07-17,1,4.698151950718686,Other,Unknown,Unknown,0,20,2000,0,1.7401419030979453
UCP Inc,2004,0,2005-01-01,2013-07-17,IPO,Jay_Ritter,,,,2005-01-01,2013-07-17,1,8.539356605065024,Other,Unknown,Unknown,0,20,2000,0,2.25542604136881
Diamond Resorts International,1996,0,1997-01-01,2013-07-18,IPO,Jay_Ritter,,,,1997-01-01,2013-07-18,1,16.542094455852155,Other,Unknown,Unknown,0,28,1990,0,2.864603390069029
Physicians Realty Trust,2013,0,2013-01-01,2013-07-18,IPO,Jay_Ritter,,,,2013-01-01,2013-07-18,1,0.5420944558521561,Other,Unknown,Unknown,1,11,2010,0,0.433141528681545
RetailMeNot Inc,2007,1,2009-11-01,2013-07-18,IPO,Jay_Ritter,,,,2009-11-01,2013-07-18,1,3.7097878165639977,Other,Unknown,Unknown,0,17,2000,0,1.5496428574517804
Phillips 66 Partners LP,2013,0,2013-01-01,2013-07-22,IPO,Jay_Ritter,,,,2013-01-01,2013-07-22,1,0.5530458590006845,Other,Unknown,Unknown,1,11,2010,0,0.44021807302914223
Agios Pharmaceuticals Inc,2007,1,2009-12-23,2013-07-23,IPO,Jay_Ritter,,,,2009-12-23,2013-07-23,1,3.5811088295687883,Other,Unknown,Unknown,0,17,2000,0,1.5219410713499426
Heat Biologics Inc,2008,1,2012-05-21,2013-07-23,IPO,Jay_Ritter,,,,2012-05-21,2013-07-23,1,1.1718001368925393,Other,Unknown,Unknown,0,16,2000,0,0.775556379832496
Cellular Dynamics Intl Inc,2004,1,2005-01-01,2013-07-24,IPO,Jay_Ritter,,,,2005-01-01,2013-07-24,1,8.558521560574949,Other,Unknown,Unknown,0,20,2000,0,2.2574330666285776
Conatus Pharmaceuticals Inc,2005,1,2010-10-28,2013-07-24,IPO,Jay_Ritter,,,,2010-10-28,2013-07-24,1,2.737850787132101,Other,Unknown,Unknown,0,19,2000,0,1.3185107904014541
Onconova Therapeutics Inc,1998,0,2011-01-06,2013-07-24,IPO,Jay_Ritter,,,,2011-01-06,2013-07-24,1,2.546201232032854,Other,Unknown,Unknown,0,26,1990,0,1.2658769550640887
Liquid Holdings Group Inc,2008,0,2009-01-01,2013-07-25,IPO,Jay_Ritter,,,,2009-01-01,2013-07-25,1,4.561259411362081,Other,Unknown,Unknown,0,16,2000,0,1.7158245954472389
Silver Eagle Acquisition Corp,2013,0,2013-01-01,2013-07-25,IPO,Jay_Ritter,,,,2013-01-01,2013-07-25,1,0.5612594113620808,Other,Unknown,Unknown,1,11,2010,0,0.44549281053368855
Ardmore Shipping Corp,2010,0,2011-01-01,2013-07-31,IPO,Jay_Ritter,,,,2011-01-01,2013-07-31,1,2.5790554414784395,Other,Unknown,Unknown,1,14,2010,0,1.2750989224374312
Sprouts Farmers Market LLC,2002,0,2010-05-07,2013-07-31,IPO,Jay_Ritter,,,,2010-05-07,2013-07-31,1,3.2334017796030117,Other,Unknown,Unknown,0,22,2000,0,1.4430058730758888
Athlon Energy Inc,2010,0,2011-01-01,2013-08-01,IPO,Jay_Ritter,,,,2011-01-01,2013-08-01,1,2.5817932922655715,Other,Unknown,Unknown,1,14,2010,0,1.2758635946215082
Control4 Corp,2003,1,2004-08-18,2013-08-01,IPO,Jay_Ritter,,,,2004-08-18,2013-08-01,1,8.952772073921972,Other,Unknown,Unknown,0,21,2000,0,2.2978511127627863
Marrone Bio Innovations Inc,2006,1,2011-06-01,2013-08-01,IPO,Jay_Ritter,,,,2011-06-01,2013-08-01,1,2.1683778234086244,Other,Unknown,Unknown,0,18,2000,0,1.153219729280571
YuMe Inc,2004,1,2006-08-01,2013-08-06,IPO,Jay_Ritter,,,,2006-08-01,2013-08-06,1,7.014373716632443,Other,Unknown,Unknown,0,20,2000,0,2.0812366440980252
Intrexon Corp,1998,0,1999-01-01,2013-08-07,IPO,Jay_Ritter,,,,1999-01-01,2013-08-07,1,14.598220396988363,Other,Unknown,Unknown,0,26,1990,0,2.7471568306320715
Cvent Inc,1999,1,2011-07-20,2013-08-08,IPO,Jay_Ritter,,,,2011-07-20,2013-08-08,1,2.053388090349076,Other,Unknown,Unknown,0,25,1990,0,1.1162518233775653
Quinpario Acquisition Corp,2013,0,2013-01-01,2013-08-08,IPO,Jay_Ritter,,,,2013-01-01,2013-08-08,1,0.5995893223819302,Other,Unknown,Unknown,1,11,2010,0,0.4697469227881585
China Coml Credit Inc,2011,0,2012-01-01,2013-08-13,IPO,Jay_Ritter,,,,2012-01-01,2013-08-13,1,1.6153319644079398,Other,Unknown,Unknown,1,13,2010,0,0.9613910356962004
Independence Realty Trust,2012,0,2013-01-01,2013-08-13,IPO,Jay_Ritter,,,,2013-01-01,2013-08-13,1,0.6132785763175906,Other,Unknown,Unknown,1,12,2010,0,0.4782684911854316
Third Point Reinsurance Ltd,2011,0,2012-01-01,2013-08-14,IPO,Jay_Ritter,,,,2012-01-01,2013-08-14,1,1.618069815195072,Other,Unknown,Unknown,1,13,2010,0,0.9624373345099368
Regado Biosciences Inc,2001,1,2007-03-27,2013-08-22,IPO,Jay_Ritter,,,,2007-03-27,2013-08-22,1,6.406570841889117,Other,Unknown,Unknown,0,23,2000,0,2.002367557820949
Benefitfocus Inc,2000,1,2001-01-01,2013-09-17,IPO,Jay_Ritter,,,,2001-01-01,2013-09-17,1,12.709103353867214,Other,Unknown,Unknown,0,24,2000,0,2.618060090550533
Volaris Aviation Holding,2005,0,2006-01-01,2013-09-17,IPO,Jay_Ritter,,,,2006-01-01,2013-09-17,1,7.709787816563997,Other,Unknown,Unknown,0,19,2000,0,2.164447429668024
Acceleron Pharma Inc,2003,1,2006-08-02,2013-09-18,IPO,Jay_Ritter,,,,2006-08-02,2013-09-18,1,7.129363449691992,Other,Unknown,Unknown,0,21,2000,0,2.095482624023541
Five Prime Therapeutics Inc,2001,1,2005-02-08,2013-09-18,IPO,Jay_Ritter,,,,2005-02-08,2013-09-18,1,8.607802874743326,Other,Unknown,Unknown,0,23,2000,0,2.2625755677836263
Bind Therapeutics Inc,2006,1,2006-01-01,2013-09-19,IPO,Jay_Ritter,,,,2006-01-01,2013-09-19,1,7.715263518138261,Other,Unknown,Unknown,0,18,2000,0,2.165075915822736
FireEye Inc,2004,1,2005-01-01,2013-09-19,IPO,Jay_Ritter,,,,2005-01-01,2013-09-19,1,8.714579055441478,Other,Unknown,Unknown,0,20,2000,0,2.2736277525485584
Rocket Fuel Inc,2008,1,2008-08-01,2013-09-19,IPO,Jay_Ritter,,,,2008-08-01,2013-09-19,1,5.13347022587269,Other,Unknown,Unknown,0,16,2000,0,1.8137606951335201
Capitala Finance,2013,0,2013-01-01,2013-09-25,IPO,Jay_Ritter,,,,2013-01-01,2013-09-25,1,0.731006160164271,Other,Unknown,Unknown,1,11,2010,0,0.5487028349192656
Evoke Pharma,2007,1,2008-01-01,2013-09-25,IPO,Jay_Ritter,,,,2008-01-01,2013-09-25,1,5.73305954825462,Other,Unknown,Unknown,0,17,2000,0,1.9070296537620586
Foundation Medicine,2009,1,2010-04-15,2013-09-25,IPO,Jay_Ritter,,,,2010-04-15,2013-09-25,1,3.4469541409993156,Other,Unknown,Unknown,1,15,2000,1,1.4922193991298316
Ophthotech,2007,1,2009-12-15,2013-09-25,IPO,Jay_Ritter,,,,2009-12-15,2013-09-25,1,3.7782340862423,Other,Unknown,Unknown,0,17,2000,0,1.564071040219702
Applied Optoelectronics,1997,1,2007-04-09,2013-09-26,IPO,Jay_Ritter,,,,2007-04-09,2013-09-26,1,6.466803559206023,Other,Unknown,Unknown,0,27,1990,0,2.010467003847057
Center Coast MLP and Infrast,2013,0,2013-01-01,2013-09-26,IPO,Jay_Ritter,,,,2013-01-01,2013-09-26,1,0.7337440109514032,Other,Unknown,Unknown,1,11,2010,0,0.5502832382509758
Covisint,2008,0,2009-01-01,2013-09-26,IPO,Jay_Ritter,,,,2009-01-01,2013-09-26,1,4.733744010951403,Other,Unknown,Unknown,0,16,2000,0,1.74636872240311
Montage Technology Group Ltd,2004,1,2005-01-01,2013-09-26,IPO,Jay_Ritter,,,,2005-01-01,2013-09-26,1,8.733744010951403,Other,Unknown,Unknown,0,20,2000,0,2.2755986126219967
Enzymotec Ltd,1998,1,2009-02-02,2013-09-27,IPO,Jay_Ritter,,,,2009-02-02,2013-09-27,1,4.648870636550308,Other,Unknown,Unknown,0,26,1990,0,1.7314556378419848
Pattern Energy Group,2009,0,2010-01-01,2013-09-27,IPO,Jay_Ritter,,,,2010-01-01,2013-09-27,1,3.7371663244353184,Other,Unknown,Unknown,1,15,2000,0,1.5554391350911638
RingCentral,1999,1,2007-09-01,2013-09-27,IPO,Jay_Ritter,,,,2007-09-01,2013-09-27,1,6.072553045859,Other,Unknown,Unknown,0,25,1990,0,1.9562215244636554
Violin Memory Inc,2005,1,2010-01-22,2013-09-27,IPO,Jay_Ritter,,,,2010-01-22,2013-09-27,1,3.679671457905544,Other,Unknown,Unknown,0,19,2000,0,1.5432279061630945
Fate Therapeutics,2007,1,2007-11-29,2013-10-01,IPO,Jay_Ritter,,,,2007-11-29,2013-10-01,1,5.839835728952772,Other,Unknown,Unknown,0,17,2000,0,1.92276371511109
Cherry Hill Mortgage Inv,2012,0,2013-01-01,2013-10-04,IPO,Jay_Ritter,,,,2013-01-01,2013-10-04,1,0.75564681724846,Other,Unknown,Unknown,1,12,2010,0,0.5628373458541704
OCI Partners LP,2013,0,2012-12-14,2013-10-04,IPO,Jay_Ritter,,,,2012-12-14,2013-10-04,1,0.8049281314168378,Other,Unknown,Unknown,1,11,2010,0,0.5905207746025872
LDR Holding,2000,1,2012-05-08,2013-10-09,IPO,Jay_Ritter,,,,2012-05-08,2013-10-09,1,1.4209445585215603,Other,Unknown,Unknown,0,24,2000,0,0.8841577774547811
SFX Entertainment,2000,0,2001-01-01,2013-10-09,IPO,Jay_Ritter,,,,2001-01-01,2013-10-09,1,12.76933607118412,Other,Unknown,Unknown,0,24,2000,0,2.6224440959778725
Antero Resources,2002,1,2003-01-01,2013-10-10,IPO,Jay_Ritter,,,,2003-01-01,2013-10-10,1,10.77344284736482,Other,Unknown,Unknown,0,22,2000,0,2.4658463888956916
MacroGenics,2000,1,2006-05-17,2013-10-10,IPO,Jay_Ritter,,,,2006-05-17,2013-10-10,1,7.40041067761807,Other,Unknown,Unknown,0,24,2000,0,2.128280594846809
Stonegate Mortgage,2005,1,2006-01-01,2013-10-10,IPO,Jay_Ritter,,,,2006-01-01,2013-10-10,1,7.772758384668036,Other,Unknown,Unknown,0,19,2000,0,2.1716512819791247
Western Refining Logistics LP,2013,0,2013-01-01,2013-10-10,IPO,Jay_Ritter,,,,2013-01-01,2013-10-10,1,0.7720739219712526,Other,Unknown,Unknown,1,11,2010,0,0.5721505680008382
Plains GP Holdings,2000,0,2001-01-01,2013-10-16,IPO,Jay_Ritter,,,,2001-01-01,2013-10-16,1,12.788501026694044,Other,Unknown,Unknown,0,24,2000,0,2.623834985874748
Veeva Systems,2007,1,2006-05-01,2013-10-16,IPO,Jay_Ritter,,,,2006-05-01,2013-10-16,1,7.460643394934976,Other,Unknown,Unknown,0,17,2000,0,2.1354252221371235
ADMA Biologics,2004,1,2012-02-28,2013-10-17,IPO,Jay_Ritter,,,,2012-02-28,2013-10-17,1,1.6344969199178645,Other,Unknown,Unknown,0,20,2000,0,0.9686922415330467
voxeljet AG,1999,1,2000-01-01,2013-10-18,IPO,Jay_Ritter,,,,2000-01-01,2013-10-18,1,13.796030116358658,Other,Unknown,Unknown,0,25,1990,0,2.6943589094073532
Aerie Pharmaceuticals,2005,1,2010-09-01,2013-10-25,IPO,Jay_Ritter,,,,2010-09-01,2013-10-25,1,3.1485284052019167,Other,Unknown,Unknown,0,19,2000,0,1.4227536702005856
Endurance Interntl Group Hold,1997,1,1998-01-01,2013-10-25,IPO,Jay_Ritter,,,,1998-01-01,2013-10-25,1,15.813826146475018,Other,Unknown,Unknown,0,27,1990,0,2.8222015328520493
Global Defense & National Sec,2013,0,2013-01-01,2013-10-25,IPO,Jay_Ritter,,,,2013-01-01,2013-10-25,1,0.813141683778234,Other,Unknown,Unknown,1,11,2010,0,0.5950610775213702
Ares Multi-Strategy Credit Fun,2013,0,2013-01-01,2013-10-28,IPO,Jay_Ritter,,,,2013-01-01,2013-10-28,1,0.8213552361396304,Other,Unknown,Unknown,1,11,2010,0,0.5995808592269897
Quartet Merger,2013,0,2013-01-01,2013-10-29,IPO,Jay_Ritter,,,,2013-01-01,2013-10-29,1,0.8240930869267625,Other,Unknown,Unknown,1,11,2010,0,0.6010829248492454
Brixmor Property Group,2010,0,2011-01-01,2013-10-30,IPO,Jay_Ritter,,,,2011-01-01,2013-10-30,1,2.8281998631074607,Other,Unknown,Unknown,1,14,2010,0,1.3423946830708886
Criteo SA,2005,1,2006-01-01,2013-10-30,IPO,Jay_Ritter,,,,2006-01-01,2013-10-30,1,7.827515400410678,Other,Unknown,Unknown,0,19,2000,0,2.177873593413692
Veracyte,2006,1,2010-06-11,2013-10-30,IPO,Jay_Ritter,,,,2010-06-11,2013-10-30,1,3.3867214236824092,Other,Unknown,Unknown,0,18,2000,0,1.4785821197535274
58.com,2005,1,2008-05-28,2013-10-31,IPO,Jay_Ritter,,,,2008-05-28,2013-10-31,1,5.426420260095825,Other,Unknown,Unknown,0,19,2000,0,1.860417658507848
Essent Group Ltd,2008,1,2009-01-01,2013-10-31,IPO,Jay_Ritter,,,,2009-01-01,2013-10-31,1,4.829568788501026,Other,Unknown,Unknown,0,16,2000,0,1.7629430333903813
Qunar Cayman Islands Ltd,2005,1,2006-01-01,2013-11-01,IPO,Jay_Ritter,,,,2006-01-01,2013-11-01,1,7.832991101984942,Other,Unknown,Unknown,0,19,2000,0,2.1784937004020146
Barracuda Networks,2003,1,2006-01-09,2013-11-06,IPO,Jay_Ritter,,,,2006-01-09,2013-11-06,1,7.824777549623546,Other,Unknown,Unknown,0,21,2000,0,2.177563395660138
Blue Capital Reinsurance H,2013,0,2013-01-01,2013-11-06,IPO,Jay_Ritter,,,,2013-01-01,2013-11-06,1,0.8459958932238193,Other,Unknown,Unknown,1,11,2010,0,0.6130189113890305
Karyopharm Therapeutics,2008,1,2010-11-03,2013-11-06,IPO,Jay_Ritter,,,,2010-11-03,2013-11-06,1,3.008898015058179,Other,Unknown,Unknown,0,16,2000,0,1.3885163943390828
Wix.com Ltd,2006,1,2007-01-01,2013-11-06,IPO,Jay_Ritter,,,,2007-01-01,2013-11-06,1,6.847364818617385,Other,Unknown,Unknown,0,18,2000,0,2.060177783541305
LGI Homes,2003,0,2004-01-01,2013-11-07,IPO,Jay_Ritter,,,,2004-01-01,2013-11-07,1,9.8507871321013,Other,Unknown,Unknown,0,21,2000,0,2.384237624092528
Mavenir Systems,2005,1,2006-07-05,2013-11-07,IPO,Jay_Ritter,,,,2006-07-05,2013-11-07,1,7.342915811088296,Other,Unknown,Unknown,0,19,2000,0,2.121412772905137
Midcoast Energy Partners LP,2012,0,2013-01-01,2013-11-07,IPO,Jay_Ritter,,,,2013-01-01,2013-11-07,1,0.8487337440109514,Other,Unknown,Unknown,1,12,2010,0,0.6145009420419161
Twitter,2006,1,2007-07-01,2013-11-07,IPO,Jay_Ritter,,,,2007-07-01,2013-11-07,1,6.354551676933607,Other,Unknown,Unknown,0,18,2000,0,1.9953193973259113
JGWPT Holdings LLC,1995,1,1996-01-01,2013-11-08,IPO,Jay_Ritter,,,,1996-01-01,2013-11-08,1,17.853524982888434,Other,Unknown,Unknown,0,29,1990,0,2.9366998981561174
NMI Holdings,2011,1,2012-01-01,2013-11-08,IPO,Jay_Ritter,,,,2012-01-01,2013-11-08,1,1.8535249828884328,Other,Unknown,Unknown,1,13,2010,1,1.0485550661300975
Chegg,2005,1,2007-01-01,2013-11-13,IPO,Jay_Ritter,,,,2007-01-01,2013-11-13,1,6.86652977412731,Other,Unknown,Unknown,0,19,2000,0,2.0626170216180593
Dynagas LNG Partners LP,2004,0,2005-01-01,2013-11-13,IPO,Jay_Ritter,,,,2005-01-01,2013-11-13,1,8.865160848733744,Other,Unknown,Unknown,0,20,2000,0,2.2890094443324034
Extended Stay America,1995,0,2013-11-12,2013-11-13,IPO,Jay_Ritter,,,,2013-11-12,2013-11-13,1,0.0027378507871321,Other,Unknown,Unknown,0,29,1990,0,0.002734109700468197
Tandem Diabetes Care,2006,1,2010-01-19,2013-11-14,IPO,Jay_Ritter,,,,2010-01-19,2013-11-14,1,3.8193018480492817,Other,Unknown,Unknown,0,18,2000,0,1.5726290727684338
Relypsa,2007,1,2007-10-29,2013-11-15,IPO,Jay_Ritter,,,,2007-10-29,2013-11-15,1,6.047912388774812,Other,Unknown,Unknown,0,17,2000,0,1.9527314579060513
Zulily,2009,1,2009-12-17,2013-11-15,IPO,Jay_Ritter,,,,2009-12-17,2013-11-15,1,3.912388774811773,Other,Unknown,Unknown,1,15,2000,1,1.5917603356793724
Navigator Holdings Ltd,1997,1,1998-01-01,2013-11-21,IPO,Jay_Ritter,,,,1998-01-01,2013-11-21,1,15.887748117727584,Other,Unknown,Unknown,0,27,1990,0,2.8265883955678794
500.com Ltd,2001,0,2002-01-01,2013-11-22,IPO,Jay_Ritter,,,,2002-01-01,2013-11-22,1,11.890485968514716,Other,Unknown,Unknown,0,23,2000,0,2.5564895174440476
Ideal Power,2007,1,2010-12-01,2013-11-22,IPO,Jay_Ritter,,,,2010-12-01,2013-11-22,1,2.976043805612594,Other,Unknown,Unknown,0,17,2000,0,1.380287306241833
Oxford Immunotec Global PLC,2002,1,2003-01-01,2013-11-22,IPO,Jay_Ritter,,,,2003-01-01,2013-11-22,1,10.8911704312115,Other,Unknown,Unknown,0,22,2000,0,2.4757961441432
Sungy Mobile Ltd,2005,1,2013-11-14,2013-11-22,IPO,Jay_Ritter,,,,2013-11-14,2013-11-22,1,0.0219028062970568,Other,Unknown,Unknown,0,19,2000,0,0.021666385788490894
Goldman Sachs MLP Income,2013,0,2013-01-01,2013-11-25,IPO,Jay_Ritter,,,,2013-01-01,2013-11-25,1,0.8980150581793293,Other,Unknown,Unknown,1,11,2010,0,0.6408086338650786
Xencor Inc,1997,1,2013-07-01,2013-12-02,IPO,Jay_Ritter,,,,2013-07-01,2013-12-02,1,0.4216290212183436,Other,Unknown,Unknown,0,27,1990,0,0.35180341212541283
Autohome Inc,2008,0,2009-01-01,2013-12-10,IPO,Jay_Ritter,,,,2009-01-01,2013-12-10,1,4.939082819986311,Other,Unknown,Unknown,0,16,2000,0,1.7815547140427903
CatchMark Timber Trust Inc,2005,0,2006-01-01,2013-12-12,IPO,Jay_Ritter,,,,2006-01-01,2013-12-12,1,7.945242984257358,Other,Unknown,Unknown,0,19,2000,0,2.1911218808463366
Kindred Biosciences Inc,2012,0,2012-11-19,2013-12-12,IPO,Jay_Ritter,,,,2012-11-19,2013-12-12,1,1.0622861054072552,Other,Unknown,Unknown,1,12,2010,0,0.7238151273796017
Tetralogic Pharmaceuticals,2001,1,2010-08-10,2013-12-12,IPO,Jay_Ritter,,,,2010-08-10,2013-12-12,1,3.3401779603011637,Other,Unknown,Unknown,0,23,2000,0,1.4679153519493322
Cheniere Energy Partners LP H,1996,0,1997-01-01,2013-12-13,IPO,Jay_Ritter,,,,1997-01-01,2013-12-13,1,16.947296372347708,Other,Unknown,Unknown,0,28,1990,0,2.887439483665049
Nimble Storage Inc,2007,1,2010-12-08,2013-12-13,IPO,Jay_Ritter,,,,2010-12-08,2013-12-13,1,3.0143737166324436,Other,Unknown,Unknown,0,17,2000,0,1.3898813493368765
GlycoMimetics,2003,1,2009-12-07,2014-01-10,IPO,Jay_Ritter,,,,2009-12-07,2014-01-10,1,4.093086926762491,Other,Unknown,Unknown,0,21,2000,0,1.6278841156465618
American Capital Senior,2013,0,2014-01-01,2014-01-15,IPO,Jay_Ritter,,,,2014-01-01,2014-01-15,1,0.0383299110198494,Other,Unknown,Unknown,1,11,2010,0,0.03761356759783275
Hennesey Capital Acq,2013,0,2014-01-01,2014-01-17,IPO,Jay_Ritter,,,,2014-01-01,2014-01-17,1,0.0438056125941136,Other,Unknown,Unknown,1,11,2010,0,0.04287327729081249
RSP Permian,2010,1,2011-01-01,2014-01-17,IPO,Jay_Ritter,,,,2011-01-01,2014-01-17,1,3.0444900752908968,Other,Unknown,Unknown,1,14,2010,1,1.3973554795949752
Santander Consumer USA Hold,1995,1,1996-01-01,2014-01-23,IPO,Jay_Ritter,,,,1996-01-01,2014-01-23,1,18.06160164271047,Other,Unknown,Unknown,0,29,1990,0,2.9476759263173427
Care.com,2006,1,2007-05-01,2014-01-24,IPO,Jay_Ritter,,,,2007-05-01,2014-01-24,1,6.7351129363449695,Other,Unknown,Unknown,0,18,2000,0,2.0457700846094515
Rice Energy,2008,1,2006-01-01,2014-01-24,IPO,Jay_Ritter,,,,2006-01-01,2014-01-24,1,8.062970568104038,Other,Unknown,Unknown,0,16,2000,0,2.204196943589057
Celladon,2000,1,2005-12-07,2014-01-30,IPO,Jay_Ritter,,,,2005-12-07,2014-01-30,1,8.147843942505133,Other,Unknown,Unknown,0,24,2000,0,2.2135182168223198
Dicerna Pharmaceuticals,2006,1,2010-01-04,2014-01-30,IPO,Jay_Ritter,,,,2010-01-04,2014-01-30,1,4.071184120465435,Other,Unknown,Unknown,0,18,2000,0,1.6235743446659574
Cara Therapeutics,2004,1,2005-12-21,2014-01-31,IPO,Jay_Ritter,,,,2005-12-21,2014-01-31,1,8.112251882272416,Other,Unknown,Unknown,0,20,2000,0,2.2096198686812176
New Home Co,2009,1,2010-01-01,2014-01-31,IPO,Jay_Ritter,,,,2010-01-01,2014-01-31,1,4.082135523613963,Other,Unknown,Unknown,1,15,2000,1,1.625731551920201
